src_ip,dst_ip,length,protocol,src_port,dst_port,flags,timestamp
192.168.31.2,192.168.31.136,100,17,53,38322,NONE,2025-05-18 04:12:04
192.168.31.136,192.168.31.2,95,17,55265,53,NONE,2025-05-18 04:12:04
192.168.31.136,192.168.31.2,95,17,55265,53,NONE,2025-05-18 04:12:05
192.168.31.2,192.168.31.136,95,17,53,55265,NONE,2025-05-18 04:12:05
192.168.31.2,192.168.31.136,95,17,53,55265,NONE,2025-05-18 04:12:06
192.168.31.136,192.168.31.2,95,17,55265,53,NONE,2025-05-18 04:12:06
192.168.31.136,192.168.31.2,95,17,55265,53,NONE,2025-05-18 04:12:07
192.168.31.2,192.168.31.136,95,17,53,55265,NONE,2025-05-18 04:12:08
192.168.31.2,192.168.31.136,95,17,53,55265,NONE,2025-05-18 04:12:08
192.168.31.136,192.168.31.2,107,17,44465,53,NONE,2025-05-18 04:12:09
192.168.31.136,192.168.31.2,107,17,44465,53,NONE,2025-05-18 04:12:09
192.168.31.2,192.168.31.136,107,17,53,44465,NONE,2025-05-18 04:12:10
192.168.31.136,192.168.31.2,85,17,39422,53,NONE,2025-05-18 04:12:10
192.168.31.136,192.168.31.2,85,17,39422,53,NONE,2025-05-18 04:12:11
192.168.31.2,192.168.31.136,85,17,53,39422,NONE,2025-05-18 04:12:11
192.168.31.2,192.168.31.136,85,17,53,39422,NONE,2025-05-18 04:12:12
192.168.31.136,192.168.31.2,85,17,39422,53,NONE,2025-05-18 04:12:12
192.168.31.136,192.168.31.2,85,17,39422,53,NONE,2025-05-18 04:12:13
192.168.31.2,192.168.31.136,85,17,53,39422,NONE,2025-05-18 04:12:14
192.168.31.2,192.168.31.136,85,17,53,39422,NONE,2025-05-18 04:12:14
192.168.31.136,192.168.31.2,97,17,43597,53,NONE,2025-05-18 04:12:15
192.168.31.136,192.168.31.2,97,17,43597,53,NONE,2025-05-18 04:12:15
192.168.31.2,192.168.31.136,97,17,53,43597,NONE,2025-05-18 04:12:16
192.168.31.136,192.168.31.2,97,17,47117,53,NONE,2025-05-18 04:12:16
192.168.31.136,192.168.31.2,97,17,47117,53,NONE,2025-05-18 04:12:17
192.168.31.2,192.168.31.136,97,17,53,47117,NONE,2025-05-18 04:12:17
192.168.31.2,192.168.31.136,97,17,53,47117,NONE,2025-05-18 04:12:18
192.168.31.136,192.168.31.2,97,17,47117,53,NONE,2025-05-18 04:12:18
192.168.31.136,192.168.31.2,97,17,47117,53,NONE,2025-05-18 04:12:19
192.168.31.2,192.168.31.136,97,17,53,47117,NONE,2025-05-18 04:12:19
192.168.31.2,192.168.31.136,97,17,53,47117,NONE,2025-05-18 04:12:20
192.168.31.136,192.168.31.2,109,17,54869,53,NONE,2025-05-18 04:12:21
192.168.31.136,192.168.31.2,109,17,54869,53,NONE,2025-05-18 04:12:21
192.168.31.2,192.168.31.136,109,17,53,54869,NONE,2025-05-18 04:12:22
192.168.31.136,192.168.31.2,81,17,43349,53,NONE,2025-05-18 04:12:22
192.168.31.136,192.168.31.2,81,17,43349,53,NONE,2025-05-18 04:12:23
192.168.31.2,192.168.31.136,81,17,53,43349,NONE,2025-05-18 04:12:23
192.168.31.2,192.168.31.136,81,17,53,43349,NONE,2025-05-18 04:12:24
192.168.31.136,192.168.31.2,81,17,43349,53,NONE,2025-05-18 04:12:24
192.168.31.136,192.168.31.2,81,17,43349,53,NONE,2025-05-18 04:12:25
192.168.31.2,192.168.31.136,81,17,53,43349,NONE,2025-05-18 04:12:25
192.168.31.2,192.168.31.136,81,17,53,43349,NONE,2025-05-18 04:12:26
192.168.31.136,192.168.31.2,93,17,40134,53,NONE,2025-05-18 04:12:26
192.168.31.136,192.168.31.2,93,17,40134,53,NONE,2025-05-18 04:12:27
192.168.31.2,192.168.31.136,93,17,53,40134,NONE,2025-05-18 04:12:27
192.168.31.136,192.168.31.2,100,17,38322,53,NONE,2025-05-18 04:12:28
192.168.31.136,192.168.31.2,100,17,38322,53,NONE,2025-05-18 04:12:29
192.168.31.2,192.168.31.136,100,17,53,38322,NONE,2025-05-18 04:12:29
192.168.31.136,192.168.31.2,107,17,44465,53,NONE,2025-05-18 04:12:30
192.168.31.136,192.168.31.2,107,17,44465,53,NONE,2025-05-18 04:12:30
192.168.31.136,192.168.31.2,97,17,43597,53,NONE,2025-05-18 04:12:31
192.168.31.136,192.168.31.2,97,17,43597,53,NONE,2025-05-18 04:12:31
192.168.31.136,192.168.31.2,109,17,54869,53,NONE,2025-05-18 04:12:32
192.168.31.136,192.168.31.2,109,17,54869,53,NONE,2025-05-18 04:12:32
192.168.31.2,192.168.31.136,109,17,53,54869,NONE,2025-05-18 04:12:33
192.168.31.2,192.168.31.136,107,17,53,44465,NONE,2025-05-18 04:12:33
192.168.31.2,192.168.31.136,182,17,53,44465,NONE,2025-05-18 04:12:34
192.168.31.2,192.168.31.136,172,17,53,43597,NONE,2025-05-18 04:12:34
192.168.31.2,192.168.31.136,97,17,53,43597,NONE,2025-05-18 04:12:35
192.168.31.2,192.168.31.136,184,17,53,54869,NONE,2025-05-18 04:12:36
192.168.31.136,192.168.31.2,97,17,42905,53,NONE,2025-05-18 04:12:36
192.168.31.136,192.168.31.2,97,17,42905,53,NONE,2025-05-18 04:12:37
192.168.31.136,192.168.31.2,85,17,38622,53,NONE,2025-05-18 04:12:37
192.168.31.136,192.168.31.2,85,17,38622,53,NONE,2025-05-18 04:12:38
192.168.31.2,192.168.31.136,175,17,53,42905,NONE,2025-05-18 04:12:38
192.168.31.2,192.168.31.136,187,17,53,42905,NONE,2025-05-18 04:12:39
192.168.31.2,192.168.31.136,101,17,53,38622,NONE,2025-05-18 04:12:39
192.168.31.136,34.149.100.209,74,6,50990,443,S,2025-05-18 04:12:40
34.149.100.209,192.168.31.136,60,6,443,50990,SA,2025-05-18 04:12:40
192.168.31.136,34.149.100.209,54,6,50990,443,A,2025-05-18 04:12:41
192.168.31.136,34.149.100.209,272,6,50990,443,PA,2025-05-18 04:12:41
34.149.100.209,192.168.31.136,60,6,443,50990,A,2025-05-18 04:12:42
34.149.100.209,192.168.31.136,1466,6,443,50990,PA,2025-05-18 04:12:42
192.168.31.136,34.149.100.209,54,6,50990,443,A,2025-05-18 04:12:43
34.149.100.209,192.168.31.136,1768,6,443,50990,PA,2025-05-18 04:12:43
192.168.31.136,34.149.100.209,54,6,50990,443,A,2025-05-18 04:12:44
192.168.31.136,34.149.100.209,147,6,50990,443,PA,2025-05-18 04:12:45
34.149.100.209,192.168.31.136,60,6,443,50990,A,2025-05-18 04:12:45
192.168.31.136,192.168.31.2,75,17,52935,53,NONE,2025-05-18 04:12:46
192.168.31.136,192.168.31.2,75,17,52935,53,NONE,2025-05-18 04:12:46
192.168.31.2,192.168.31.136,174,17,53,52935,NONE,2025-05-18 04:12:47
34.149.100.209,192.168.31.136,418,6,443,50990,PA,2025-05-18 04:12:47
192.168.31.2,192.168.31.136,198,17,53,52935,NONE,2025-05-18 04:12:48
192.168.31.136,182.176.154.27,74,6,43044,80,S,2025-05-18 04:12:48
192.168.31.136,34.149.100.209,54,6,50990,443,A,2025-05-18 04:12:49
182.176.154.27,192.168.31.136,60,6,80,43044,SA,2025-05-18 04:12:49
192.168.31.136,182.176.154.27,54,6,43044,80,A,2025-05-18 04:12:50
192.168.31.136,182.176.154.27,470,6,43044,80,PA,2025-05-18 04:12:50
182.176.154.27,192.168.31.136,60,6,80,43044,A,2025-05-18 04:12:51
182.176.154.27,192.168.31.136,943,6,80,43044,PA,2025-05-18 04:12:51
192.168.31.136,182.176.154.27,54,6,43044,80,A,2025-05-18 04:12:52
192.168.31.136,34.149.100.209,231,6,50990,443,PA,2025-05-18 04:12:52
192.168.31.136,34.149.100.209,335,6,50990,443,PA,2025-05-18 04:12:53
34.149.100.209,192.168.31.136,60,6,443,50990,A,2025-05-18 04:12:53
34.149.100.209,192.168.31.136,60,6,443,50990,A,2025-05-18 04:12:54
192.168.31.136,34.149.100.209,92,6,50990,443,PA,2025-05-18 04:12:55
34.149.100.209,192.168.31.136,60,6,443,50990,A,2025-05-18 04:12:55
34.149.100.209,192.168.31.136,92,6,443,50990,PA,2025-05-18 04:12:56
192.168.31.136,34.149.100.209,54,6,50990,443,A,2025-05-18 04:12:56
192.168.31.136,192.168.31.2,93,17,40134,53,NONE,2025-05-18 04:12:57
192.168.31.136,192.168.31.2,93,17,40134,53,NONE,2025-05-18 04:12:57
34.149.100.209,192.168.31.136,196,6,443,50990,PA,2025-05-18 04:12:58
192.168.31.136,34.149.100.209,54,6,50990,443,A,2025-05-18 04:12:58
192.168.31.136,34.149.100.209,100,6,50990,443,PA,2025-05-18 04:12:59
34.149.100.209,192.168.31.136,60,6,443,50990,A,2025-05-18 04:12:59
192.168.31.2,192.168.31.136,166,17,53,38622,NONE,2025-05-18 04:13:00
192.168.31.136,34.107.243.93,74,6,59936,443,S,2025-05-18 04:13:00
192.168.31.2,192.168.31.136,168,17,53,40134,NONE,2025-05-18 04:13:01
34.107.243.93,192.168.31.136,60,6,443,59936,SA,2025-05-18 04:13:01
192.168.31.136,34.107.243.93,54,6,59936,443,A,2025-05-18 04:13:02
192.168.31.136,34.107.243.93,571,6,59936,443,PA,2025-05-18 04:13:02
34.107.243.93,192.168.31.136,60,6,443,59936,A,2025-05-18 04:13:03
34.107.243.93,192.168.31.136,1466,6,443,59936,PA,2025-05-18 04:13:04
192.168.31.136,34.107.243.93,54,6,59936,443,A,2025-05-18 04:13:04
34.107.243.93,192.168.31.136,1466,6,443,59936,PA,2025-05-18 04:13:05
34.139.124.58,192.168.31.136,116,6,443,58544,FPA,2025-05-18 04:13:56
192.168.31.136,34.139.124.58,54,6,58544,443,R,2025-05-18 04:13:56
192.168.31.136,34.149.100.209,176,6,54634,443,PA,2025-05-18 04:13:56
34.149.100.209,192.168.31.136,60,6,443,54634,A,2025-05-18 04:13:56
192.168.31.136,34.149.100.209,96,6,54634,443,PA,2025-05-18 04:13:56
34.149.100.209,192.168.31.136,60,6,443,54634,A,2025-05-18 04:13:56
34.149.100.209,192.168.31.136,164,6,443,54634,PA,2025-05-18 04:13:56
34.149.100.209,192.168.31.136,2878,6,443,54634,PA,2025-05-18 04:13:56
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,2878,6,443,54634,PA,2025-05-18 04:13:57
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:57
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:57
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:57
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,2878,6,443,54634,PA,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:57
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:57
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:57
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:57
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:57
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:57
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,2878,6,443,54634,PA,2025-05-18 04:13:57
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,2878,6,443,54634,PA,2025-05-18 04:13:57
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,2878,6,443,54634,PA,2025-05-18 04:13:57
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:57
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,2878,6,443,54634,PA,2025-05-18 04:13:57
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:57
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,2878,6,443,54634,PA,2025-05-18 04:13:57
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,2878,6,443,54634,PA,2025-05-18 04:13:57
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:57
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,2878,6,443,54634,PA,2025-05-18 04:13:57
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,2878,6,443,54634,PA,2025-05-18 04:13:57
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,2878,6,443,54634,PA,2025-05-18 04:13:57
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:57
34.149.100.209,192.168.31.136,2878,6,443,54634,PA,2025-05-18 04:13:57
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:58
34.149.100.209,192.168.31.136,2878,6,443,54634,PA,2025-05-18 04:13:58
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:58
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:58
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:58
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:58
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:58
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:58
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:58
34.149.100.209,192.168.31.136,1466,6,443,54634,PA,2025-05-18 04:13:58
34.149.100.209,192.168.31.136,892,6,443,54634,PA,2025-05-18 04:13:58
192.168.31.136,34.149.100.209,54,6,54634,443,A,2025-05-18 04:13:58
192.168.31.136,34.149.100.209,100,6,54634,443,PA,2025-05-18 04:13:58
34.149.100.209,192.168.31.136,60,6,443,54634,A,2025-05-18 04:13:58
192.168.31.136,34.149.100.209,225,6,54634,443,PA,2025-05-18 04:13:58
34.149.100.209,192.168.31.136,60,6,443,54634,A,2025-05-18 04:13:58
34.149.100.209,192.168.31.136,167,6,443,54634,PA,2025-05-18 04:13:58
192.168.31.136,34.149.100.209,100,6,54634,443,PA,2025-05-18 04:13:58
34.149.100.209,192.168.31.136,60,6,443,54634,A,2025-05-18 04:13:58
192.168.31.136,34.149.100.209,206,6,54634,443,PA,2025-05-18 04:13:58
34.149.100.209,192.168.31.136,60,6,443,54634,A,2025-05-18 04:13:58
34.149.100.209,192.168.31.136,166,6,443,54634,PA,2025-05-18 04:13:58
192.168.31.136,34.149.100.209,100,6,54634,443,PA,2025-05-18 04:13:58
34.149.100.209,192.168.31.136,60,6,443,54634,A,2025-05-18 04:13:58
192.168.31.136,182.176.154.27,54,6,57506,80,FA,2025-05-18 04:13:58
182.176.154.27,192.168.31.136,60,6,80,57506,A,2025-05-18 04:13:58
182.176.154.27,192.168.31.136,60,6,80,57506,FPA,2025-05-18 04:13:58
192.168.31.136,182.176.154.27,54,6,57506,80,A,2025-05-18 04:13:58
192.168.31.136,182.176.154.66,54,6,51374,80,A,2025-05-18 04:14:02
192.168.31.136,182.176.154.27,54,6,57480,80,A,2025-05-18 04:14:04
192.168.31.136,182.176.154.66,54,6,51374,80,A,2025-05-18 04:14:04
192.168.31.136,182.176.154.27,54,6,57490,80,A,2025-05-18 04:14:04
182.176.154.66,192.168.31.136,60,6,80,51374,A,2025-05-18 04:14:04
192.168.31.136,182.176.154.27,54,6,57480,80,A,2025-05-18 04:14:04
182.176.154.27,192.168.31.136,60,6,80,57480,A,2025-05-18 04:14:04
192.168.31.136,182.176.154.27,54,6,57490,80,A,2025-05-18 04:14:04
182.176.154.27,192.168.31.136,60,6,80,57490,A,2025-05-18 04:14:04
192.168.31.136,182.176.154.66,54,6,51374,80,A,2025-05-18 04:14:14
182.176.154.66,192.168.31.136,60,6,80,51374,A,2025-05-18 04:14:14
192.168.31.136,182.176.154.27,54,6,57480,80,A,2025-05-18 04:14:15
182.176.154.27,192.168.31.136,60,6,80,57480,A,2025-05-18 04:14:15
192.168.31.136,182.176.154.27,54,6,57490,80,A,2025-05-18 04:14:15
182.176.154.27,192.168.31.136,60,6,80,57490,A,2025-05-18 04:14:15
192.168.31.136,182.176.154.66,54,6,51374,80,A,2025-05-18 04:14:25
182.176.154.66,192.168.31.136,60,6,80,51374,A,2025-05-18 04:14:25
192.168.31.136,182.176.154.27,54,6,57480,80,A,2025-05-18 04:14:25
182.176.154.27,192.168.31.136,60,6,80,57480,A,2025-05-18 04:14:25
192.168.31.136,182.176.154.27,54,6,57490,80,A,2025-05-18 04:14:25
182.176.154.27,192.168.31.136,60,6,80,57490,A,2025-05-18 04:14:25
192.168.31.136,182.176.154.66,54,6,51374,80,A,2025-05-18 04:14:35
182.176.154.66,192.168.31.136,60,6,80,51374,A,2025-05-18 04:14:35
192.168.31.136,182.176.154.27,54,6,57480,80,A,2025-05-18 04:14:35
182.176.154.27,192.168.31.136,60,6,80,57480,A,2025-05-18 04:14:35
192.168.31.136,182.176.154.27,54,6,57490,80,A,2025-05-18 04:14:35
182.176.154.27,192.168.31.136,60,6,80,57490,A,2025-05-18 04:14:35
192.168.31.136,182.176.154.66,54,6,51374,80,A,2025-05-18 04:14:45
182.176.154.66,192.168.31.136,60,6,80,51374,A,2025-05-18 04:14:45
192.168.31.136,182.176.154.27,54,6,57480,80,A,2025-05-18 04:14:45
182.176.154.27,192.168.31.136,60,6,80,57480,A,2025-05-18 04:14:45
192.168.31.136,182.176.154.27,54,6,57490,80,A,2025-05-18 04:14:45
182.176.154.27,192.168.31.136,60,6,80,57490,A,2025-05-18 04:14:45
192.168.31.136,34.160.144.191,100,6,58264,443,PA,2025-05-18 04:14:50
192.168.31.136,34.36.137.203,93,6,46894,443,PA,2025-05-18 04:14:50
34.160.144.191,192.168.31.136,60,6,443,58264,A,2025-05-18 04:14:50
34.36.137.203,192.168.31.136,60,6,443,46894,A,2025-05-18 04:14:50
192.168.31.136,34.107.243.93,93,6,56930,443,PA,2025-05-18 04:14:52
34.107.243.93,192.168.31.136,60,6,443,56930,A,2025-05-18 04:14:52
192.168.31.136,34.139.124.58,93,6,58530,443,PA,2025-05-18 04:14:52
34.139.124.58,192.168.31.136,60,6,443,58530,A,2025-05-18 04:14:52
192.168.31.136,182.176.154.66,54,6,51374,80,A,2025-05-18 04:14:56
182.176.154.66,192.168.31.136,60,6,80,51374,A,2025-05-18 04:14:56
192.168.31.136,182.176.154.27,54,6,57480,80,A,2025-05-18 04:14:56
182.176.154.27,192.168.31.136,60,6,80,57480,A,2025-05-18 04:14:56
192.168.31.136,182.176.154.27,54,6,57490,80,A,2025-05-18 04:14:56
182.176.154.27,192.168.31.136,60,6,80,57490,A,2025-05-18 04:14:56
192.168.31.136,34.149.100.209,100,6,54634,443,PA,2025-05-18 04:14:56
34.149.100.209,192.168.31.136,60,6,443,54634,A,2025-05-18 04:14:56
192.168.31.136,34.160.144.191,100,6,58264,443,PA,2025-05-18 04:14:58
192.168.31.136,34.36.137.203,93,6,46894,443,PA,2025-05-18 04:14:58
34.160.144.191,192.168.31.136,60,6,443,58264,A,2025-05-18 04:14:58
34.36.137.203,192.168.31.136,60,6,443,46894,A,2025-05-18 04:14:58
192.168.31.136,34.160.144.191,85,6,58264,443,PA,2025-05-18 04:14:58
192.168.31.136,34.160.144.191,54,6,58264,443,FA,2025-05-18 04:14:58
34.160.144.191,192.168.31.136,60,6,443,58264,A,2025-05-18 04:14:58
34.160.144.191,192.168.31.136,60,6,443,58264,A,2025-05-18 04:14:58
192.168.31.136,34.36.137.203,78,6,46894,443,PA,2025-05-18 04:14:58
192.168.31.136,34.36.137.203,54,6,46894,443,FA,2025-05-18 04:14:58
34.36.137.203,192.168.31.136,60,6,443,46894,A,2025-05-18 04:14:58
34.36.137.203,192.168.31.136,60,6,443,46894,A,2025-05-18 04:14:58
192.168.31.136,34.107.243.93,93,6,56930,443,PA,2025-05-18 04:15:00
34.107.243.93,192.168.31.136,60,6,443,56930,A,2025-05-18 04:15:00
192.168.31.136,34.107.243.93,78,6,56930,443,PA,2025-05-18 04:15:00
192.168.31.136,34.107.243.93,54,6,56930,443,FA,2025-05-18 04:15:00
34.107.243.93,192.168.31.136,60,6,443,56930,A,2025-05-18 04:15:00
34.107.243.93,192.168.31.136,60,6,443,56930,A,2025-05-18 04:15:00
192.168.31.136,34.139.124.58,93,6,58530,443,PA,2025-05-18 04:15:00
34.139.124.58,192.168.31.136,60,6,443,58530,A,2025-05-18 04:15:00
192.168.31.136,34.139.124.58,78,6,58530,443,PA,2025-05-18 04:15:00
192.168.31.136,34.139.124.58,54,6,58530,443,FA,2025-05-18 04:15:00
34.139.124.58,192.168.31.136,60,6,443,58530,A,2025-05-18 04:15:00
34.139.124.58,192.168.31.136,60,6,443,58530,A,2025-05-18 04:15:00
192.168.31.136,34.149.100.209,100,6,54634,443,PA,2025-05-18 04:15:04
34.149.100.209,192.168.31.136,60,6,443,54634,A,2025-05-18 04:15:04
192.168.31.136,34.149.100.209,85,6,54634,443,PA,2025-05-18 04:15:04
192.168.31.136,34.149.100.209,54,6,54634,443,FA,2025-05-18 04:15:04
34.149.100.209,192.168.31.136,60,6,443,54634,A,2025-05-18 04:15:04
34.149.100.209,192.168.31.136,60,6,443,54634,A,2025-05-18 04:15:04
192.168.31.136,182.176.154.66,54,6,51374,80,A,2025-05-18 04:15:04
182.176.154.66,192.168.31.136,60,6,80,51374,A,2025-05-18 04:15:04
192.168.31.136,182.176.154.27,54,6,57480,80,A,2025-05-18 04:15:07
182.176.154.27,192.168.31.136,60,6,80,57480,A,2025-05-18 04:15:07
192.168.31.136,182.176.154.27,54,6,57490,80,A,2025-05-18 04:15:07
182.176.154.27,192.168.31.136,60,6,80,57490,A,2025-05-18 04:15:07
192.168.31.136,182.176.154.66,54,6,51374,80,A,2025-05-18 04:15:15
182.176.154.66,192.168.31.136,60,6,80,51374,A,2025-05-18 04:15:15
192.168.31.136,182.176.154.27,54,6,57480,80,A,2025-05-18 04:15:17
182.176.154.27,192.168.31.136,60,6,80,57480,A,2025-05-18 04:15:17
192.168.31.136,182.176.154.27,54,6,57490,80,A,2025-05-18 04:15:17
182.176.154.27,192.168.31.136,60,6,80,57490,A,2025-05-18 04:15:17
192.168.31.136,182.176.154.66,54,6,51374,80,A,2025-05-18 04:15:25
182.176.154.66,192.168.31.136,60,6,80,51374,A,2025-05-18 04:15:25
192.168.31.136,182.176.154.27,54,6,57480,80,A,2025-05-18 04:15:25
182.176.154.27,192.168.31.136,60,6,80,57480,A,2025-05-18 04:15:25
192.168.31.136,182.176.154.27,54,6,57490,80,A,2025-05-18 04:15:27
182.176.154.27,192.168.31.136,60,6,80,57490,A,2025-05-18 04:15:27
192.168.31.136,182.176.154.66,54,6,51374,80,A,2025-05-18 04:15:36
182.176.154.66,192.168.31.136,60,6,80,51374,A,2025-05-18 04:15:36
192.168.31.136,182.176.154.27,54,6,57480,80,A,2025-05-18 04:15:36
182.176.154.27,192.168.31.136,60,6,80,57480,A,2025-05-18 04:15:36
192.168.31.136,182.176.154.27,54,6,57490,80,A,2025-05-18 04:15:36
182.176.154.27,192.168.31.136,60,6,80,57490,A,2025-05-18 04:15:36
192.168.31.136,103.55.68.158,90,17,38514,123,NONE,2025-05-18 04:15:46
192.168.31.136,182.176.154.66,54,6,51374,80,A,2025-05-18 04:15:46
182.176.154.66,192.168.31.136,60,6,80,51374,A,2025-05-18 04:15:46
192.168.31.136,182.176.154.27,54,6,57480,80,A,2025-05-18 04:15:46
182.176.154.27,192.168.31.136,60,6,80,57480,A,2025-05-18 04:15:46
192.168.31.136,182.176.154.27,54,6,57490,80,A,2025-05-18 04:15:46
182.176.154.27,192.168.31.136,60,6,80,57490,A,2025-05-18 04:15:46
192.168.31.136,182.176.154.66,54,6,51374,80,FA,2025-05-18 04:15:48
192.168.31.136,182.176.154.27,54,6,57480,80,FA,2025-05-18 04:15:48
182.176.154.66,192.168.31.136,60,6,80,51374,A,2025-05-18 04:15:48
182.176.154.27,192.168.31.136,60,6,80,57480,A,2025-05-18 04:15:48
192.168.31.136,182.176.154.27,54,6,57490,80,FA,2025-05-18 04:15:48
182.176.154.27,192.168.31.136,60,6,80,57490,A,2025-05-18 04:15:48
192.168.31.136,103.55.68.158,90,17,38514,123,NONE,2025-05-18 04:16:01
